GEOID,NAME,Population,Median_Income,Education_Bach_Plus_Pct,Poverty_Rate_Pct,Unemployment_Rate_Pct
05025,"Cleveland County, Arkansas",7632.0,48183.0,16.705839811968904,12.351072279586974,1.9659239842726082
05027,"Columbia County, Arkansas",22947.0,41115.0,20.155149099708204,23.442304962861332,4.360806056082738
05029,"Conway County, Arkansas",20687.0,45812.0,18.67742159794173,18.881594942864087,6.666666666666667
05031,"Craighead County, Arkansas",109875.0,51788.0,28.94621155182438,17.79253362509668,5.720327296129447
05033,"Crawford County, Arkansas",60483.0,52057.0,19.070461832154486,17.744724427955074,4.671420312198882
05035,"Crittenden County, Arkansas",48338.0,46452.0,17.469625789729466,19.81183586038893,9.91857883049593
05037,"Cross County, Arkansas",16935.0,45247.0,14.054652251638716,17.611117766862346,8.241129339946585
05039,"Dallas County, Arkansas",6645.0,34337.0,11.50214592274678,12.901614782753454,8.158682634730539
05041,"Desha County, Arkansas",11530.0,33295.0,13.677536231884059,27.823883987070847,5.697879858657244
05043,"Drew County, Arkansas",17511.0,42891.0,23.742166517457473,20.03747582205029,2.514150322495722
05045,"Faulkner County, Arkansas",123191.0,54845.0,32.8969738184291,14.755110498405744,3.241132443865929
05047,"Franklin County, Arkansas",17159.0,42128.0,10.599000254172667,22.841918294849023,5.14317486794551
05049,"Fulton County, Arkansas",12072.0,36950.0,11.39663516939387,17.944836865119406,5.89454294266636
05051,"Garland County, Arkansas",99694.0,49985.0,23.766567973657267,16.203769740193582,6.168537291817524
05053,"Grant County, Arkansas",17912.0,62479.0,17.96240242153895,14.086818722055577,3.4265558075081888
05055,"Greene County, Arkansas",45665.0,51367.0,16.281112737920935,16.447324321304883,7.4133008845415835
05057,"Hempstead County, Arkansas",20352.0,43592.0,16.003261433548293,24.554504728720758,4.846126636009904
05059,"Hot Spring County, Arkansas",33096.0,46724.0,16.439284806372342,19.00805069675709,5.540061807492274
05061,"Howard County, Arkansas",12894.0,39558.0,14.260808926080893,20.27664256523106,5.739774448746003
05063,"Independence County, Arkansas",37796.0,50028.0,16.452705363471686,17.662888363369486,5.421792106337084
05065,"Izard County, Arkansas",13653.0,45318.0,17.020447906523856,15.729537366548044,6.854499579478554
05067,"Jackson County, Arkansas",16878.0,39154.0,12.672061399849838,20.842963970088373,10.27428398242158
05069,"Jefferson County, Arkansas",68199.0,43720.0,19.45659434185861,19.41663318601848,9.328626998991501
05071,"Johnson County, Arkansas",25853.0,40628.0,16.02076328673391,18.930842607313195,3.8177676537585423
05073,"Lafayette County, Arkansas",6373.0,36083.0,10.73149364870784,23.45104333868379,7.96243364638628
05075,"Lawrence County, Arkansas",16292.0,40746.0,14.87053245805981,15.507411630558723,7.2418670438472414
05077,"Lee County, Arkansas",8832.0,29082.0,9.763124199743919,27.71857923497268,14.252179745137491
05079,"Lincoln County, Arkansas",13092.0,49474.0,8.732651200486274,15.1140456182473,3.1473533619456364
05081,"Little River County, Arkansas",12104.0,57614.0,14.872284554786344,12.355862301153103,8.437270726338959
05083,"Logan County, Arkansas",21299.0,46570.0,12.635761589403973,15.678147777618982,4.832480951883937
05085,"Lonoke County, Arkansas",73824.0,62561.0,20.332548318986518,11.61278843785071,4.977839335180055
05087,"Madison County, Arkansas",16496.0,47862.0,13.539853811347024,16.5364424368209,5.128939828080229
05089,"Marion County, Arkansas",16750.0,41038.0,15.100382782595108,18.08754371156397,7.7468191335158645
05091,"Miller County, Arkansas",42875.0,46610.0,16.943351018312512,18.082316999831612,7.512780617915092
05093,"Mississippi County, Arkansas",41061.0,45740.0,14.244088311106129,21.79086568507362,9.562784915043514
05095,"Monroe County, Arkansas",6903.0,41667.0,13.474593704998972,21.447445684086905,10.305614783226725
05097,"Montgomery County, Arkansas",8525.0,41032.0,15.340289674505527,18.92342503274979,8.721100380450688
05099,"Nevada County, Arkansas",8340.0,42670.0,11.12858141160028,25.171484566389026,7.378984651711924
05101,"Newton County, Arkansas",7343.0,42817.0,16.407857811038355,10.304610318331504,4.571428571428571
05103,"Ouachita County, Arkansas",22858.0,43338.0,13.286364486564,21.136909527622098,6.271430151531911
05105,"Perry County, Arkansas",10056.0,47500.0,17.50352609308886,15.345987747313448,4.277398127056442
05107,"Phillips County, Arkansas",16923.0,32235.0,14.34948979591837,33.337299934551076,15.17272865621671
05109,"Pike County, Arkansas",10234.0,46672.0,19.479429051217465,17.739528405133818,3.659611992945326
05111,"Poinsett County, Arkansas",23212.0,42854.0,11.51188589540412,20.804511609463805,4.226636934928036
05113,"Polk County, Arkansas",19476.0,43444.0,15.521422797089734,20.9151007235438,10.341931613677264
05115,"Pope County, Arkansas",63234.0,47322.0,23.240228929217825,17.375425255153093,5.887077062746604
05117,"Prairie County, Arkansas",8306.0,47335.0,15.286307053941908,9.97648223790073,5.973684210526316
05119,"Pulaski County, Arkansas",397931.0,55235.0,36.34376523061927,15.832362618273965,5.202470761984593
05121,"Randolph County, Arkansas",18442.0,42225.0,16.06648199445983,19.26574977817214,7.285562067128397
05123,"St. Francis County, Arkansas",23623.0,34981.0,11.405454000599342,28.51788756388416,6.580166821130677
05125,"Saline County, Arkansas",122308.0,68605.0,27.913965822038893,8.649645906413395,3.8258446985649037
05127,"Scott County, Arkansas",9928.0,43577.0,10.937725762173097,15.151515151515152,5.8612171569728275
05129,"Searcy County, Arkansas",7872.0,39627.0,15.323279597850581,24.122412241224122,4.2833607907743
05131,"Sebastian County, Arkansas",127941.0,50226.0,23.995378097316728,17.53413138500837,4.940869423374929
05133,"Sevier County, Arkansas",16074.0,49470.0,11.623744655463856,21.648835745752045,4.832022873481058
05135,"Sharp County, Arkansas",17243.0,37361.0,11.133344005122458,18.026509572901325,5.518763796909492
05137,"Stone County, Arkansas",12364.0,32813.0,14.378652552651891,20.94368837095591,7.471922988769196
05139,"Union County, Arkansas",39262.0,46444.0,18.396507983883005,18.519565999897157,4.3782622044826525
05141,"Van Buren County, Arkansas",15851.0,40763.0,16.269165247018737,17.599387403484144,5.398018448923813
05143,"Washington County, Arkansas",242793.0,56610.0,33.74709859723484,15.318123365950454,4.717726972038917
05145,"White County, Arkansas",77075.0,46345.0,20.29401791235314,15.258340473567532,5.368511444730687
05147,"Woodruff County, Arkansas",6333.0,43717.0,16.10377991500783,20.829252366960496,7.561567811307665
05149,"Yell County, Arkansas",20489.0,51070.0,14.045307443365695,13.815887525460779,3.615092748735244
06001,"Alameda County, California",1673133.0,112017.0,49.643049495628894,8.913764913670166,5.040488243775
06003,"Alpine County, California",1344.0,96000.0,39.318885448916404,12.946428571428573,9.217391304347826
06005,"Amador County, California",40095.0,69955.0,19.5177304964539,7.904738468268942,6.768074886069712
06007,"Butte County, California",217884.0,59863.0,29.760070902530124,17.747997347043412,7.17555339263171
06009,"Calaveras County, California",45349.0,70119.0,19.910732167892192,14.125136332272353,6.790364947186051
06011,"Colusa County, California",21780.0,61861.0,14.653564768325921,13.004401204540189,5.5362979102703775
06013,"Contra Costa County, California",1161643.0,110455.0,44.056172517452985,8.202152519443917,5.831364317643315
06015,"Del Norte County, California",27655.0,53280.0,16.119372684362787,17.295115058538553,7.5037518759379696
06017,"El Dorado County, California",190568.0,88770.0,36.83414130403603,8.67802280402723,4.675440601765673
06019,"Fresno County, California",1003150.0,61276.0,22.632940249541473,20.179510578882027,8.764433548217628
06021,"Glenn County, California",28675.0,56332.0,14.895594183885427,15.059221658206429,7.044830741079597
06023,"Humboldt County, California",137014.0,53350.0,31.192240046900814,20.26107163405139,9.35676911048295
06025,"Imperial County, California",180051.0,49078.0,15.19765659716869,21.04001084081094,13.852731452333192
06027,"Inyo County, California",18804.0,60925.0,27.273388622144623,10.797459421312633,4.316958662544372
06029,"Kern County, California",905644.0,58824.0,17.607466278431776,19.351162402580627,8.81570653260151
06031,"Kings County, California",151887.0,63267.0,14.32011797281957,16.365226899945327,8.387961146466338
06033,"Lake County, California",67749.0,53399.0,17.517605633802816,16.847867062744093,10.06368978500299
06035,"Lassen County, California",32949.0,59292.0,11.77075196316244,13.869721824415224,6.8647431084414885
06037,"Los Angeles County, California",10019635.0,76367.0,34.0443691553715,13.856813682404958,6.992990369388649
06039,"Madera County, California",156304.0,66709.0,16.37770992056648,19.56448208680593,10.436859964393859
06041,"Marin County, California",262387.0,131008.0,60.148936170212764,6.937315290091773,5.14823761543093
06043,"Mariposa County, California",17225.0,53304.0,28.868497002886112,13.153714924407318,9.697280656747049
06045,"Mendocino County, California",91534.0,56378.0,24.50000767447929,15.826251180358831,8.459030237631659
06047,"Merced County, California",279150.0,58861.0,14.057088981693571,19.354211670988303,11.067997801494656
06049,"Modoc County, California",8723.0,51090.0,19.69835466179159,19.599528857479388,9.820359281437126
06051,"Mono County, California",13291.0,71138.0,29.525113193640095,9.979462995360159,2.393760086067778
06053,"Monterey County, California",438953.0,82013.0,26.490068585932043,12.153151317254878,5.350613531191275
06055,"Napa County, California",138795.0,97498.0,37.00238469734639,7.653282871048737,4.880592769191174
06057,"Nevada County, California",102090.0,74617.0,38.6752354288623,10.474821570182396,4.173820619736734
06059,"Orange County, California",3182923.0,100485.0,42.115793354238825,9.895392275787005,5.414516077514666
06061,"Placer County, California",400330.0,99734.0,41.60064431663763,6.9602172532975946,4.255439100017938
06063,"Plumas County, California",19631.0,57885.0,23.02120023925035,11.854040325506661,8.241693271845808
06065,"Riverside County, California",2409331.0,76066.0,23.5333463038483,11.955884004089286,7.1883639010935125
06067,"Sacramento County, California",1571767.0,76422.0,31.99697732714441,13.259277269745901,6.546313308936924
06069,"San Benito County, California",63329.0,95606.0,20.53248549862874,7.747810746809492,7.134930870047686
06071,"San Bernardino County, California",2171071.0,70287.0,21.91322134682862,14.296715463737424,7.3738623569149935
06073,"San Diego County, California",3296317.0,88240.0,40.26324988751049,10.719985360534192,6.249646164193401
06075,"San Francisco County, California",865933.0,126187.0,59.51675619657778,10.311054162545132,5.283849981784929
06077,"San Joaquin County, California",771406.0,74962.0,19.468542751431738,13.526914248563735,7.273210689475709
06079,"San Luis Obispo County, California",282771.0,82514.0,36.737546171508434,12.001855822080541,5.079879101899827
06081,"San Mateo County, California",762488.0,136837.0,52.45556065085272,6.165054382377704,4.599314653928169
06083,"Santa Barbara County, California",447651.0,84356.0,35.136029940981715,13.4235125353935,6.07898318073117
06085,"Santa Clara County, California",1932022.0,140258.0,54.39196900484077,6.654120947880057,4.446879314818638
06087,"Santa Cruz County, California",272138.0,96093.0,41.891268716837516,10.915073379613613,6.382249518469521
06089,"Shasta County, California",181935.0,61937.0,22.580845819499412,14.178074151914725,6.520368424306114
06091,"Sierra County, California",3079.0,56152.0,22.323363675769397,8.158584534731324,8.989501312335959
06093,"Siskiyou County, California",44151.0,49857.0,21.515687552369425,16.705522033278477,7.859485298204658
06095,"Solano County, California",451432.0,89648.0,27.83757228948438,8.857673396561353,5.845865888959018
06097,"Sonoma County, California",492498.0,91607.0,37.129150359803056,8.673442085808254,5.056998565150094
06099,"Stanislaus County, California",550842.0,68368.0,17.934735888957025,13.595261281182044,8.399959399740784
06101,"Sutter County, California",99080.0,67003.0,19.99475890985325,12.633522756256568,7.483097055616139
06103,"Tehama County, California",65345.0,52901.0,16.98890720363523,17.975107336050964,8.098864678090404
06105,"Trinity County, California",15818.0,42206.0,18.60241735371808,22.483994878361074,5.755894590846047
06107,"Tulare County, California",470999.0,57394.0,15.201910473488589,19.764587425586434,10.187404611196433
06109,"Tuolumne County, California",55243.0,66846.0,24.58555043159513,9.899056311881187,8.089082298732881
06111,"Ventura County, California",845255.0,94150.0,34.03202936750263,8.855051666476532,5.530504947241593
06113,"Yolo County, California",216703.0,78386.0,43.07295908777646,17.228503812779387,5.572431421215432
06115,"Yuba County, California",80404.0,62666.0,17.74952270356447,15.15601594434712,6.126839342569487
08001,"Adams County, Colorado",514969.0,78304.0,26.428740208115858,9.590514286162032,4.560370006294067
08003,"Alamosa County, Colorado",16377.0,46217.0,25.636845323007947,16.01090767432801,5.489651691065118
08005,"Arapahoe County, Colorado",651621.0,84947.0,44.49117225309195,7.7004284819584905,4.53574749681019
08007,"Archuleta County, Colorado",13267.0,62907.0,39.931338891613535,9.75294564804257,4.70344387755102
08009,"Baca County, Colorado",3519.0,39891.0,23.772102161100197,20.454545454545457,2.6762402088772843
08011,"Bent County, Colorado",5861.0,40972.0,14.216442583204762,25.43174828483558,6.087470449172576
08013,"Boulder County, Colorado",328713.0,92466.0,62.8624162603108,10.993386677436453,4.56278651300287
08014,"Broomfield County, Colorado",72697.0,107570.0,57.77227528200291,4.401211266437135,3.337398564660631
08015,"Chaffee County, Colorado",19436.0,61216.0,39.399686110384515,11.530375124488215,4.789781798829164
08017,"Cheyenne County, Colorado",1691.0,69063.0,22.21254355400697,11.554748941318813,2.877697841726619
08019,"Clear Creek County, Colorado",9427.0,76313.0,53.56907243699697,5.729054490631057,3.855953796500764
08021,"Conejos County, Colorado",7579.0,38536.0,24.472997390082313,16.337355788356984,7.957244655581948
08023,"Costilla County, Colorado",3517.0,35000.0,24.356511717249326,22.37702587432471,7.7142857142857135
08025,"Crowley County, Colorado",6018.0,37870.0,9.239904988123515,24.87268282745977,5.564738292011019
08027,"Custer County, Colorado",4720.0,59877.0,38.66231647634584,7.32017823042648,5.5254070054267395
08029,"Delta County, Colorado",31133.0,51803.0,22.910581157082444,16.87460280295682,5.24436686766106
08031,"Denver County, Colorado",706799.0,78177.0,52.52506783633694,11.600283747947792,4.576592637988389
08033,"Dolores County, Colorado",2288.0,62500.0,26.466088730239672,12.368881118881118,3.0224525043177892
08035,"Douglas County, Colorado",351929.0,127443.0,59.24434573259638,3.022461620101053,3.435319646974317
08037,"Eagle County, Colorado",55693.0,91338.0,50.91896512709627,9.204235896880807,3.8762205374789818
08039,"Elbert County, Colorado",25897.0,114904.0,35.29602070527337,4.202527719624719,1.955366631243358
08041,"El Paso County, Colorado",722736.0,75909.0,39.50619377485353,9.562321733764442,5.589929262604527
08043,"Fremont County, Colorado",49007.0,53411.0,18.606674047129527,14.056182999034924,4.645674181727843
08045,"Garfield County, Colorado",61221.0,77212.0,32.93108923467767,7.912762252259722,3.9304851556842864
08047,"Gilpin County, Colorado",5812.0,96784.0,48.82378100940975,7.939839104582022,1.9397116644823065
08049,"Grand County, Colorado",15629.0,69353.0,37.70326059482686,10.76518166645269,4.968194779556921
08051,"Gunnison County, Colorado",16851.0,63341.0,56.72953671488739,12.970006859138241,4.212839128773405
08053,"Hinsdale County, Colorado",858.0,45714.0,46.774193548387096,9.324009324009324,3.896103896103896
08055,"Huerfano County, Colorado",6787.0,45724.0,25.327596323097985,17.622208811104407,5.294585987261147
08057,"Jackson County, Colorado",1375.0,44667.0,27.247451343836886,14.5985401459854,9.023668639053255
08059,"Jefferson County, Colorado",580130.0,93933.0,47.905701572823205,6.815353623041285,3.9969847676709436
08061,"Kiowa County, Colorado",1414.0,45476.0,20.30075187969925,13.212996389891696,0.5738880918220948
08063,"Kit Carson County, Colorado",7071.0,52917.0,18.19511176101943,9.185863499785377,3.147835862844295
08065,"Lake County, Colorado",7417.0,73099.0,35.97913173094839,7.776560788608982,2.7346313716910964
08067,"La Plata County, Colorado",55673.0,75089.0,46.965343194822715,9.71191578790753,3.3044114224926036
